issue_d,loan_amnt,int_rate,grade,sub_grade,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,total_acc,revol_bal,revol_util,loan_status,default_ind,age_of_loan_months,term_months,emp_length_num,emp_length_num_missing
2017-05-01,21000.0,10.42,B,B3,RENT,115000.0,Source Verified,credit_card,HI,12.99,0.0,0.0,7.0,19.0,11844.0,49.6,Fully Paid,0,20,60,10,0
2015-04-01,5000.0,12.69,C,C2,RENT,50000.0,Source Verified,debt_consolidation,CA,3.36,0.0,0.0,4.0,4.0,4558.0,82.9,Fully Paid,0,45,36,0,0
2017-03-01,20000.0,11.44,B,B4,RENT,75000.0,Source Verified,credit_card,HI,16.51,0.0,0.0,10.0,11.0,3055.0,48.5,Current,0,22,36,1,0
2015-09-01,21000.0,12.29,C,C1,OWN,110000.0,Source Verified,credit_card,FL,6.8,0.0,0.0,6.0,8.0,15628.0,83.6,Fully Paid,0,40,36,10,0
2017-09-01,7000.0,25.82,E,E4,RENT,28000.0,Not Verified,credit_card,CT,21.07,0.0,0.0,12.0,19.0,13157.0,41.8,Current,0,16,36,10,0
2018-08-01,13000.0,7.84,A,A4,RENT,45000.0,Source Verified,credit_card,IL,21.92,0.0,1.0,8.0,13.0,11759.0,29.5,Current,0,5,60,4,0
2018-10-01,14000.0,18.94,D,D2,RENT,53000.0,Source Verified,credit_card,GA,26.49,0.0,0.0,14.0,21.0,32470.0,77.9,Current,0,3,36,3,0
2017-09-01,13050.0,27.49,F,F1,MORTGAGE,38436.0,Verified,debt_consolidation,NJ,37.75,0.0,0.0,11.0,21.0,27096.0,98.9,Current,0,16,60,10,1
2018-02-01,8000.0,12.62,C,C1,RENT,35000.0,Verified,debt_consolidation,WI,42.49,0.0,0.0,21.0,34.0,18564.0,84.4,Current,0,11,36,5,0
2015-04-01,21075.0,9.99,B,B3,MORTGAGE,44000.0,Source Verified,credit_card,TN,20.16,1.0,1.0,9.0,20.0,12863.0,48.0,Current,0,45,60,10,0
2016-04-01,16000.0,11.47,B,B5,MORTGAGE,85000.0,Verified,debt_consolidation,FL,9.24,0.0,1.0,26.0,51.0,25761.0,73.8,Current,0,33,36,8,0
2018-06-01,22000.0,5.31,A,A1,OWN,80000.0,Not Verified,credit_card,FL,8.07,0.0,0.0,6.0,15.0,25118.0,43.5,Current,0,7,36,4,0
2016-09-01,4000.0,13.99,C,C3,RENT,35516.0,Verified,moving,NY,11.56,0.0,0.0,5.0,8.0,765.0,24.7,Fully Paid,0,28,36,6,0
2018-03-01,16000.0,10.9,B,B4,RENT,92882.0,Source Verified,debt_consolidation,NY,27.02,0.0,0.0,11.0,15.0,29808.0,90.6,Current,0,10,36,10,0
2016-09-01,20000.0,10.99,B,B4,MORTGAGE,75000.0,Not Verified,credit_card,MN,23.78,2.0,0.0,11.0,17.0,12415.0,49.3,Charged Off,1,28,36,3,0
2017-04-01,17100.0,13.49,C,C2,RENT,63300.0,Not Verified,debt_consolidation,OH,18.73,0.0,3.0,11.0,29.0,7123.0,18.1,Fully Paid,0,21,36,10,0
2017-10-01,18000.0,10.42,B,B3,MORTGAGE,60000.0,Not Verified,debt_consolidation,MI,22.15,0.0,1.0,8.0,34.0,8152.0,28.5,Fully Paid,0,15,60,10,0
2015-04-01,12000.0,11.53,B,B5,RENT,76545.0,Source Verified,debt_consolidation,CA,1.38,0.0,0.0,15.0,42.0,3911.0,75.2,Fully Paid,0,45,36,10,0
2018-08-01,10000.0,11.06,B,B3,RENT,43000.0,Source Verified,debt_consolidation,NY,37.85,0.0,0.0,20.0,23.0,8730.0,30.7,Current,0,5,36,2,0
2018-10-01,16000.0,7.21,A,A3,OWN,42000.0,Not Verified,debt_consolidation,MO,7.31,0.0,1.0,7.0,13.0,2589.0,15.3,Current,0,3,36,2,0
2017-08-01,5725.0,7.07,A,A2,MORTGAGE,55000.0,Source Verified,credit_card,OR,21.54,0.0,0.0,6.0,15.0,5731.0,47.4,Current,0,17,36,10,0
2016-02-01,32300.0,19.89,E,E3,MORTGAGE,85000.0,Source Verified,debt_consolidation,MI,29.59,0.0,0.0,13.0,29.0,17489.0,51.1,Fully Paid,0,35,60,10,0
2018-07-01,15000.0,8.46,A,A5,MORTGAGE,161840.0,Source Verified,debt_consolidation,OR,8.81,0.0,0.0,6.0,11.0,2804.0,58.4,Current,0,6,36,1,0
2018-09-01,6000.0,13.56,C,C1,RENT,25000.0,Source Verified,debt_consolidation,AZ,7.15,0.0,0.0,5.0,5.0,3454.0,52.3,Current,0,4,36,1,0
2015-12-01,10000.0,9.76,B,B3,RENT,60000.0,Source Verified,debt_consolidation,TX,14.28,0.0,0.0,5.0,24.0,14592.0,47.4,Fully Paid,0,37,36,1,0
2016-04-01,18000.0,9.75,B,B3,RENT,135000.0,Not Verified,small_business,VA,11.16,0.0,0.0,8.0,17.0,7780.0,26.7,Charged Off,1,33,60,6,0
2017-11-01,12000.0,9.93,B,B2,RENT,25000.0,Source Verified,debt_consolidation,TX,3.31,0.0,0.0,5.0,6.0,1840.0,18.0,Current,0,14,36,1,0
2018-01-01,10000.0,5.32,A,A1,MORTGAGE,55000.0,Verified,debt_consolidation,WA,20.24,0.0,0.0,25.0,28.0,13670.0,20.3,Current,0,12,36,0,0
2016-06-01,28000.0,6.97,A,A3,MORTGAGE,95000.0,Verified,credit_card,MI,26.49,0.0,1.0,14.0,43.0,47179.0,72.0,Fully Paid,0,31,36,10,0
2016-12-01,8000.0,14.99,C,C4,RENT,36000.0,Verified,other,TN,12.23,0.0,0.0,6.0,8.0,13062.0,47.5,Fully Paid,0,25,36,1,0
2017-10-01,10000.0,11.99,B,B5,RENT,50000.0,Source Verified,debt_consolidation,NY,39.77,0.0,0.0,7.0,26.0,7914.0,76.1,Current,0,15,36,0,0
2016-04-01,30000.0,17.27,D,D2,OWN,67000.0,Source Verified,debt_consolidation,NY,31.44,4.0,1.0,9.0,41.0,2234.0,21.3,Fully Paid,0,33,60,10,0
2018-12-01,3500.0,16.91,C,C5,RENT,24000.0,Source Verified,medical,MI,37.25,0.0,0.0,9.0,9.0,5755.0,63.2,Current,0,1,36,10,0
2016-03-01,15000.0,20.75,E,E2,MORTGAGE,125000.0,Not Verified,debt_consolidation,GA,14.31,0.0,0.0,10.0,29.0,13719.0,69.3,Current,0,34,60,10,0
2016-10-01,10000.0,13.49,C,C2,RENT,126500.0,Not Verified,credit_card,TX,1.02,0.0,0.0,4.0,9.0,7479.0,21.5,Fully Paid,0,27,36,3,0
2016-08-01,25000.0,10.99,B,B4,MORTGAGE,100000.0,Not Verified,debt_consolidation,TX,28.89,0.0,0.0,9.0,22.0,442.0,1.1,Fully Paid,0,29,36,10,0
2017-05-01,34550.0,16.99,D,D1,RENT,72000.0,Verified,debt_consolidation,NY,14.23,0.0,0.0,15.0,21.0,15099.0,46.0,Charged Off,1,20,36,10,0
2015-04-01,20000.0,12.69,C,C2,MORTGAGE,50000.0,Source Verified,debt_consolidation,WV,22.4,2.0,0.0,11.0,21.0,7999.0,58.8,Charged Off,1,45,36,1,0
2015-12-01,6450.0,5.32,A,A1,RENT,68000.0,Not Verified,credit_card,MS,21.96,0.0,0.0,25.0,35.0,7844.0,17.2,Fully Paid,0,37,36,2,0
2018-02-01,25000.0,10.42,B,B3,RENT,85000.0,Source Verified,credit_card,OR,20.12,0.0,0.0,19.0,23.0,27510.0,44.2,Current,0,11,60,10,0
2016-03-01,16000.0,5.32,A,A1,MORTGAGE,55000.0,Verified,debt_consolidation,KS,14.75,0.0,0.0,15.0,19.0,13318.0,68.9,Current,0,34,36,10,0
2016-02-01,35000.0,18.99,D,D4,MORTGAGE,90000.0,Source Verified,credit_card,KY,20.17,0.0,0.0,18.0,46.0,48296.0,70.3,Current,0,35,60,10,0
2015-08-01,27000.0,17.86,D,D5,RENT,115000.0,Source Verified,debt_consolidation,PA,23.41,1.0,0.0,11.0,19.0,25692.0,83.4,Current,0,41,60,2,0
2017-03-01,35000.0,11.49,B,B5,MORTGAGE,150000.0,Source Verified,debt_consolidation,CA,8.88,0.0,1.0,9.0,11.0,6426.0,16.4,Charged Off,1,22,36,10,0
2016-10-01,35000.0,21.49,D,D5,MORTGAGE,80000.0,Verified,debt_consolidation,MN,22.05,2.0,0.0,13.0,27.0,16747.0,75.8,Fully Paid,0,27,36,2,0
2017-12-01,30000.0,12.62,C,C1,MORTGAGE,99000.0,Verified,debt_consolidation,MA,15.28,0.0,0.0,21.0,42.0,18087.0,53.0,Current,0,13,60,4,0
2015-11-01,20000.0,16.55,D,D2,MORTGAGE,85000.0,Source Verified,debt_consolidation,MD,19.33,2.0,0.0,15.0,40.0,7746.0,80.7,Charged Off,1,38,60,5,0
2017-11-01,6000.0,9.93,B,B2,RENT,26066.0,Source Verified,debt_consolidation,CA,9.76,0.0,0.0,2.0,2.0,8988.0,48.6,Fully Paid,0,14,36,5,0
2017-12-01,6000.0,16.02,C,C5,RENT,39600.0,Not Verified,debt_consolidation,TX,4.88,0.0,1.0,3.0,3.0,5944.0,99.1,Current,0,13,36,2,0
2017-06-01,20000.0,16.02,C,C5,OWN,30000.0,Verified,debt_consolidation,NC,40.72,1.0,1.0,10.0,17.0,6242.0,22.5,Late (16-30 days),0,19,60,10,0
2017-03-01,28000.0,14.99,C,C4,MORTGAGE,67200.0,Source Verified,debt_consolidation,NC,20.3,0.0,0.0,9.0,17.0,20298.0,84.9,Current,0,22,60,0,0
2018-10-01,18000.0,17.97,D,D1,MORTGAGE,100000.0,Source Verified,debt_consolidation,NJ,19.16,0.0,0.0,18.0,37.0,31557.0,66.6,Current,0,3,36,2,0
2015-09-01,5000.0,7.89,A,A5,RENT,50000.0,Source Verified,debt_consolidation,CA,4.61,0.0,0.0,4.0,21.0,776.0,13.6,Fully Paid,0,40,36,5,0
2015-05-01,20000.0,13.99,C,C4,RENT,45000.0,Source Verified,debt_consolidation,VA,14.21,0.0,0.0,8.0,14.0,6316.0,18.6,Current,0,44,60,8,0
2015-06-01,10000.0,7.89,A,A5,RENT,40000.0,Source Verified,credit_card,WI,11.73,0.0,2.0,13.0,18.0,5791.0,13.5,Fully Paid,0,43,36,10,0
2017-06-01,15000.0,14.08,C,C3,MORTGAGE,53400.0,Not Verified,home_improvement,TX,20.61,1.0,0.0,6.0,11.0,4609.0,84.0,Current,0,19,60,6,0
2018-03-01,4300.0,13.58,C,C2,MORTGAGE,63000.0,Not Verified,debt_consolidation,WI,17.83,0.0,1.0,14.0,24.0,23905.0,41.1,Current,0,10,36,10,0
2017-01-01,17100.0,16.99,D,D1,RENT,45000.0,Verified,debt_consolidation,CA,26.24,0.0,0.0,14.0,23.0,7546.0,49.0,Current,0,24,36,7,0
2017-12-01,4900.0,16.02,C,C5,MORTGAGE,187000.0,Source Verified,medical,TX,25.37,0.0,0.0,27.0,46.0,28527.0,52.2,Fully Paid,0,13,36,10,0
2017-02-01,20400.0,22.74,E,E1,RENT,72000.0,Not Verified,credit_card,AZ,32.7,0.0,0.0,20.0,40.0,25157.0,41.4,Late (31-120 days),1,23,60,10,1
2017-12-01,40000.0,9.44,B,B1,OWN,36000.0,Verified,home_improvement,VA,2.6,0.0,0.0,8.0,21.0,2602.0,4.5,Current,0,13,60,10,1
2017-10-01,12000.0,14.08,C,C3,OWN,105000.0,Source Verified,other,MD,6.94,1.0,0.0,7.0,18.0,2275.0,7.5,Current,0,15,60,10,0
2015-04-01,28000.0,21.67,E,E5,RENT,66000.0,Verified,debt_consolidation,NY,34.76,0.0,1.0,21.0,37.0,15963.0,63.3,Charged Off,1,45,60,9,0
2015-02-01,25000.0,10.99,B,B4,OWN,107000.0,Source Verified,home_improvement,GA,34.81,0.0,1.0,26.0,61.0,37499.0,55.8,Current,0,47,60,10,0
2017-09-01,3600.0,10.42,B,B3,RENT,49900.0,Verified,major_purchase,CO,1.13,0.0,0.0,1.0,3.0,1435.0,71.8,Current,0,16,36,7,0
2017-05-01,28000.0,7.49,A,A4,MORTGAGE,125000.0,Verified,credit_card,AZ,24.26,0.0,0.0,28.0,41.0,64944.0,45.0,Current,0,20,36,10,0
2015-08-01,10000.0,9.17,B,B2,MORTGAGE,75000.0,Not Verified,debt_consolidation,MI,29.99,2.0,0.0,28.0,60.0,26508.0,62.8,Fully Paid,0,41,36,4,0
2017-05-01,10000.0,17.09,D,D1,MORTGAGE,56000.0,Not Verified,debt_consolidation,WI,31.8,1.0,0.0,24.0,43.0,21904.0,72.1,Current,0,20,60,10,0
2018-09-01,4800.0,10.08,B,B1,RENT,41000.0,Source Verified,debt_consolidation,MD,14.22,0.0,3.0,9.0,21.0,3775.0,14.7,Fully Paid,0,4,36,4,0
2015-11-01,22050.0,18.49,E,E2,MORTGAGE,60000.0,Source Verified,other,GA,34.78,0.0,0.0,10.0,23.0,22230.0,86.2,Charged Off,1,38,60,10,0
2018-07-01,5000.0,11.06,B,B3,RENT,45000.0,Source Verified,debt_consolidation,FL,23.72,0.0,0.0,12.0,16.0,6085.0,33.3,Current,0,6,36,2,0
2018-01-01,15000.0,13.59,C,C2,MORTGAGE,135000.0,Not Verified,debt_consolidation,IL,12.2,0.0,0.0,13.0,22.0,19313.0,89.4,Current,0,12,60,5,0
2018-07-01,12000.0,7.84,A,A4,OWN,54000.0,Not Verified,credit_card,NY,12.27,0.0,0.0,4.0,13.0,12987.0,78.2,Current,0,6,36,10,0
2016-08-01,6000.0,8.59,A,A5,RENT,40000.0,Not Verified,debt_consolidation,TX,22.47,0.0,3.0,16.0,20.0,8733.0,11.9,Current,0,29,36,10,0
2018-12-01,7000.0,13.56,C,C1,OWN,55000.0,Not Verified,debt_consolidation,MD,19.97,0.0,0.0,6.0,10.0,4071.0,26.6,Current,0,1,36,10,1
2017-01-01,10000.0,11.39,B,B3,MORTGAGE,35000.0,Not Verified,debt_consolidation,NV,28.19,0.0,0.0,12.0,23.0,10441.0,26.5,Current,0,24,36,10,1
2015-08-01,6000.0,14.65,C,C5,RENT,65000.0,Verified,vacation,HI,17.6,0.0,0.0,5.0,16.0,9835.0,89.4,Fully Paid,0,41,36,10,0
2018-08-01,10000.0,22.35,D,D5,RENT,30000.0,Source Verified,debt_consolidation,CA,4.36,0.0,0.0,4.0,5.0,1091.0,42.0,Current,0,5,60,1,0
2016-10-01,17000.0,13.49,C,C2,MORTGAGE,100000.0,Not Verified,debt_consolidation,TX,26.64,0.0,1.0,19.0,52.0,7188.0,22.0,Charged Off,1,27,60,5,0
2015-12-01,5175.0,27.31,G,G2,OWN,10398.0,Verified,medical,NJ,7.39,0.0,2.0,12.0,12.0,2155.0,67.3,Fully Paid,0,37,36,10,1
2018-03-01,8000.0,20.39,D,D4,RENT,51000.0,Verified,debt_consolidation,PA,33.12,0.0,2.0,18.0,54.0,5054.0,30.4,Current,0,10,36,10,0
2017-02-01,2500.0,17.99,D,D2,MORTGAGE,80000.0,Source Verified,other,CA,12.72,0.0,0.0,14.0,50.0,5972.0,31.8,Fully Paid,0,23,36,1,0
2016-03-01,24475.0,11.99,C,C1,RENT,51000.0,Not Verified,debt_consolidation,FL,27.22,0.0,0.0,9.0,26.0,16749.0,50.4,Fully Paid,0,34,60,10,0
2015-11-01,10000.0,9.99,B,B3,MORTGAGE,70000.0,Source Verified,debt_consolidation,CA,17.08,0.0,0.0,10.0,21.0,15495.0,63.0,Fully Paid,0,38,36,3,0
2016-03-01,11200.0,16.29,D,D1,OWN,88000.0,Source Verified,debt_consolidation,TX,22.71,0.0,1.0,12.0,25.0,3491.0,67.1,Fully Paid,0,34,36,10,0
2018-04-01,6500.0,5.31,A,A1,MORTGAGE,57000.0,Source Verified,credit_card,TX,6.63,0.0,1.0,21.0,43.0,10951.0,25.6,Current,0,9,36,10,0
2015-03-01,35000.0,8.18,B,B1,RENT,200000.0,Verified,debt_consolidation,MA,2.9,0.0,0.0,3.0,6.0,9461.0,30.5,Fully Paid,0,46,36,8,0
2015-01-01,8750.0,13.66,C,C3,RENT,25000.0,Not Verified,debt_consolidation,NV,15.6,0.0,1.0,4.0,32.0,6297.0,56.0,Fully Paid,0,48,36,3,0
2015-01-01,16000.0,9.49,B,B2,RENT,106000.0,Not Verified,debt_consolidation,CA,9.96,0.0,0.0,10.0,23.0,21981.0,55.0,Fully Paid,0,48,36,9,0
2016-10-01,8000.0,10.49,B,B3,RENT,90000.0,Not Verified,debt_consolidation,NY,5.73,0.0,0.0,3.0,15.0,499.0,12.5,Fully Paid,0,27,36,4,0
2018-08-01,15000.0,12.73,B,B5,RENT,62000.0,Verified,debt_consolidation,IL,7.45,0.0,0.0,7.0,8.0,11673.0,72.1,Current,0,5,36,10,0
2017-06-01,21600.0,18.06,D,D2,RENT,60000.0,Verified,debt_consolidation,CA,25.08,0.0,2.0,10.0,15.0,11391.0,67.0,Current,0,19,36,10,0
2017-10-01,1300.0,10.91,B,B4,RENT,25440.0,Not Verified,credit_card,NY,14.1,0.0,0.0,8.0,12.0,6794.0,64.1,Current,0,15,36,5,0
2018-06-01,4000.0,8.08,A,A5,RENT,33600.0,Source Verified,credit_card,FL,8.39,0.0,0.0,12.0,21.0,809.0,6.3,Fully Paid,0,7,36,0,0
2018-09-01,30000.0,27.49,G,G1,MORTGAGE,56000.0,Verified,home_improvement,GA,31.03,0.0,1.0,9.0,14.0,11338.0,87.9,Current,0,4,60,4,0
2016-03-01,15000.0,10.75,B,B4,RENT,33155.0,Verified,credit_card,FL,26.36,0.0,0.0,13.0,30.0,17549.0,52.9,Charged Off,1,34,36,10,0
2015-08-01,12600.0,13.33,C,C3,RENT,35000.0,Source Verified,debt_consolidation,CA,23.27,0.0,0.0,10.0,17.0,10072.0,50.1,Fully Paid,0,41,36,10,0
2017-01-01,12000.0,15.99,C,C5,RENT,43000.0,Source Verified,debt_consolidation,TX,12.64,0.0,0.0,13.0,15.0,9781.0,58.6,Charged Off,1,24,60,0,0
2015-02-01,16000.0,24.5,F,F3,RENT,65000.0,Verified,debt_consolidation,MA,10.19,0.0,3.0,14.0,27.0,12682.0,51.3,Charged Off,1,47,60,1,0
2015-07-01,20000.0,6.24,A,A2,MORTGAGE,90000.0,Source Verified,debt_consolidation,MA,14.66,3.0,1.0,11.0,28.0,15990.0,37.4,Charged Off,1,42,36,10,0
2015-11-01,35000.0,13.67,C,C4,MORTGAGE,84000.0,Verified,debt_consolidation,FL,13.99,0.0,1.0,8.0,30.0,94.0,0.3,Charged Off,1,38,60,10,0
2015-09-01,12000.0,17.86,D,D5,RENT,40000.0,Not Verified,debt_consolidation,CA,18.06,0.0,0.0,15.0,29.0,14230.0,79.5,Fully Paid,0,40,60,4,0
2017-08-01,4425.0,27.49,F,F2,MORTGAGE,165000.0,Not Verified,home_improvement,NY,5.92,1.0,0.0,7.0,16.0,1588.0,27.9,Charged Off,1,17,36,10,0
2017-05-01,30000.0,12.74,C,C1,MORTGAGE,98000.0,Source Verified,credit_card,CA,18.56,0.0,1.0,11.0,25.0,4164.0,10.0,Current,0,20,60,7,0
2015-04-01,3600.0,10.99,B,B4,OWN,100000.0,Source Verified,credit_card,NY,7.74,0.0,1.0,14.0,17.0,11713.0,65.4,Fully Paid,0,45,36,10,0
2017-03-01,10000.0,27.49,F,F4,RENT,56000.0,Source Verified,debt_consolidation,CA,28.7,0.0,3.0,19.0,34.0,14848.0,51.2,Charged Off,1,22,36,9,0
2016-05-01,30000.0,12.99,C,C2,MORTGAGE,90000.0,Source Verified,credit_card,KY,15.03,0.0,1.0,15.0,48.0,15068.0,61.3,Charged Off,1,32,60,6,0
2016-11-01,12000.0,13.99,C,C3,MORTGAGE,85000.0,Not Verified,debt_consolidation,PA,13.26,2.0,0.0,6.0,15.0,3338.0,79.5,Current,0,26,60,10,0
2016-11-01,8000.0,8.24,B,B1,MORTGAGE,80000.0,Not Verified,home_improvement,CT,21.42,0.0,0.0,12.0,27.0,5158.0,18.0,Current,0,26,36,1,0
2015-08-01,12000.0,13.99,C,C4,RENT,88000.0,Not Verified,debt_consolidation,IL,25.35,0.0,3.0,23.0,45.0,17678.0,76.9,Current,0,41,60,10,0
2017-09-01,10000.0,9.44,B,B1,MORTGAGE,70000.0,Not Verified,debt_consolidation,HI,36.15,0.0,0.0,17.0,29.0,21091.0,66.1,Current,0,16,36,10,0
2015-09-01,2800.0,14.65,C,C5,RENT,60000.0,Source Verified,debt_consolidation,CA,10.54,0.0,2.0,6.0,14.0,4576.0,77.6,Fully Paid,0,40,36,10,1
2018-11-01,8000.0,13.56,C,C1,RENT,35000.0,Not Verified,debt_consolidation,IN,15.81,0.0,0.0,7.0,11.0,4610.0,43.1,Current,0,2,36,10,0
2017-04-01,3000.0,11.49,B,B5,RENT,35000.0,Source Verified,debt_consolidation,SC,17.35,1.0,0.0,14.0,20.0,1727.0,25.8,Fully Paid,0,21,36,2,0
2017-11-01,20000.0,10.42,B,B3,MORTGAGE,95000.0,Not Verified,debt_consolidation,NJ,24.56,0.0,0.0,25.0,34.0,16559.0,41.3,Current,0,14,60,3,0
2016-05-01,10000.0,8.39,B,B1,RENT,55000.0,Source Verified,credit_card,CA,13.9,0.0,0.0,16.0,33.0,14715.0,39.8,Current,0,32,36,5,0
2018-02-01,10000.0,18.45,D,D2,OWN,20000.0,Verified,credit_card,TX,29.53,0.0,0.0,9.0,15.0,20569.0,64.1,Current,0,11,36,10,1
2018-06-01,2400.0,12.13,B,B5,RENT,48000.0,Source Verified,major_purchase,CA,9.95,0.0,0.0,7.0,11.0,9030.0,60.6,Charged Off,1,7,36,10,1
2018-10-01,15000.0,7.21,A,A3,MORTGAGE,96000.0,Not Verified,debt_consolidation,TN,14.45,0.0,0.0,18.0,28.0,5878.0,12.0,Fully Paid,0,3,36,10,0
2017-05-01,21000.0,13.59,C,C2,MORTGAGE,102000.0,Verified,credit_card,KS,24.45,0.0,1.0,20.0,42.0,67709.0,70.0,Fully Paid,0,20,60,10,0
2016-09-01,18000.0,14.49,C,C4,MORTGAGE,96000.0,Source Verified,debt_consolidation,MO,17.16,1.0,0.0,24.0,39.0,16221.0,29.3,Current,0,28,60,10,0
2017-02-01,25900.0,13.49,C,C2,RENT,135000.0,Not Verified,debt_consolidation,CA,15.2,0.0,1.0,15.0,29.0,10035.0,36.8,Fully Paid,0,23,60,10,0
2018-04-01,5000.0,20.39,D,D4,RENT,48000.0,Not Verified,debt_consolidation,CA,3.55,0.0,1.0,6.0,10.0,3347.0,46.5,Current,0,9,36,2,0
2017-07-01,7500.0,7.97,A,A5,RENT,37000.0,Verified,debt_consolidation,TX,5.84,0.0,0.0,4.0,6.0,2420.0,13.3,Fully Paid,0,18,36,3,0
2016-03-01,14000.0,11.47,B,B5,MORTGAGE,42000.0,Verified,credit_card,NY,25.11,0.0,2.0,9.0,37.0,14442.0,64.0,Fully Paid,0,34,36,10,0
2018-11-01,10000.0,6.46,A,A1,RENT,47078.0,Source Verified,debt_consolidation,GA,12.29,0.0,0.0,14.0,26.0,7311.0,42.0,Current,0,2,36,2,0
2018-06-01,10000.0,21.85,D,D5,RENT,52000.0,Source Verified,debt_consolidation,CA,17.56,0.0,1.0,11.0,22.0,8434.0,55.5,Current,0,7,36,2,0
2016-05-01,18000.0,14.46,C,C4,OWN,40000.0,Source Verified,medical,PA,24.6,0.0,1.0,6.0,7.0,916.0,19.9,Fully Paid,0,32,60,0,0
2015-02-01,28000.0,13.99,C,C4,RENT,122000.0,Source Verified,major_purchase,NC,13.4,0.0,0.0,9.0,40.0,15093.0,55.1,Current,0,47,60,2,0
2015-09-01,12225.0,16.99,D,D3,RENT,44741.3,Source Verified,debt_consolidation,PA,23.07,0.0,0.0,7.0,25.0,581.0,6.2,Fully Paid,0,40,60,8,0
2018-03-01,12500.0,6.07,A,A2,RENT,63000.0,Not Verified,debt_consolidation,MO,10.08,0.0,0.0,12.0,14.0,4671.0,5.8,Current,0,10,36,2,0
2016-03-01,28000.0,13.67,C,C3,MORTGAGE,125000.0,Not Verified,debt_consolidation,VA,15.4,0.0,0.0,17.0,32.0,17963.0,63.0,Current,0,34,60,1,0
2018-01-01,25000.0,9.93,B,B2,MORTGAGE,50000.0,Verified,debt_consolidation,WV,12.15,0.0,0.0,13.0,27.0,7129.0,24.6,Fully Paid,0,12,36,8,0
2017-10-01,40000.0,15.05,C,C4,MORTGAGE,20000.0,Verified,credit_card,MS,94.72,0.0,0.0,7.0,29.0,50991.0,85.6,Charged Off,1,15,60,10,1
2015-12-01,26950.0,7.89,A,A5,MORTGAGE,133000.0,Verified,debt_consolidation,MI,23.28,0.0,2.0,30.0,46.0,40822.0,23.6,Fully Paid,0,37,36,5,0
2018-10-01,10100.0,11.06,B,B3,RENT,60000.0,Verified,medical,HI,20.4,0.0,2.0,7.0,12.0,147.0,0.8,Fully Paid,0,3,36,3,0
2017-03-01,15000.0,14.99,C,C4,RENT,45000.0,Source Verified,other,WI,5.97,0.0,0.0,14.0,33.0,8138.0,21.9,Fully Paid,0,22,36,3,0
2015-12-01,15000.0,18.99,E,E1,RENT,42000.0,Source Verified,debt_consolidation,CA,25.0,0.0,1.0,9.0,37.0,4348.0,51.2,Charged Off,1,37,60,10,0
2018-11-01,13900.0,13.56,C,C1,MORTGAGE,280000.0,Not Verified,credit_card,FL,17.48,0.0,0.0,12.0,27.0,77958.0,97.4,Current,0,2,36,10,0
2017-03-01,30000.0,5.32,A,A1,MORTGAGE,150000.0,Source Verified,home_improvement,VA,12.74,0.0,0.0,10.0,36.0,100175.0,44.4,Fully Paid,0,22,36,4,0
2016-11-01,1000.0,7.24,A,A3,RENT,91575.0,Not Verified,debt_consolidation,NY,12.96,1.0,0.0,8.0,43.0,3386.0,26.5,Fully Paid,0,26,36,10,0
2017-03-01,17000.0,13.49,C,C2,RENT,135000.0,Source Verified,debt_consolidation,NY,11.84,0.0,1.0,6.0,17.0,7354.0,80.8,Fully Paid,0,22,36,10,0
2017-12-01,10400.0,16.02,C,C5,OWN,101000.0,Source Verified,credit_card,NY,13.5,0.0,1.0,14.0,24.0,8554.0,42.3,Fully Paid,0,13,36,5,0
2018-03-01,17000.0,7.34,A,A4,OWN,79500.0,Not Verified,credit_card,FL,22.73,0.0,0.0,12.0,34.0,7110.0,17.9,Current,0,10,60,1,0
2017-12-01,28000.0,13.59,C,C2,MORTGAGE,60000.0,Source Verified,credit_card,OH,52.5,0.0,0.0,10.0,16.0,43369.0,84.0,Fully Paid,0,13,60,10,0
2015-08-01,16100.0,10.99,B,B4,MORTGAGE,35000.0,Verified,debt_consolidation,TN,13.44,0.0,0.0,11.0,28.0,21616.0,48.8,Fully Paid,0,41,36,10,1
2015-01-01,6800.0,9.49,B,B2,RENT,58000.0,Source Verified,debt_consolidation,TN,13.9,0.0,0.0,9.0,20.0,7076.0,51.6,Fully Paid,0,48,36,2,0
2018-05-01,10000.0,10.41,B,B3,RENT,78000.0,Not Verified,credit_card,CA,9.63,1.0,3.0,15.0,21.0,5292.0,27.4,Current,0,8,36,5,0
2018-03-01,6700.0,25.81,E,E4,RENT,89500.0,Source Verified,major_purchase,IL,5.38,0.0,0.0,5.0,8.0,1785.0,59.5,Current,0,10,36,3,0
2016-03-01,12000.0,11.99,C,C1,RENT,50744.0,Not Verified,debt_consolidation,CO,18.47,0.0,0.0,15.0,31.0,2602.0,33.4,Current,0,34,60,2,0
2016-09-01,20700.0,10.99,B,B4,RENT,45000.0,Not Verified,debt_consolidation,MN,20.67,0.0,0.0,17.0,29.0,15584.0,49.6,Current,0,28,36,1,0
2017-12-01,24000.0,13.59,C,C2,OWN,128400.0,Verified,credit_card,PA,34.24,0.0,0.0,18.0,39.0,74132.0,88.5,Current,0,13,60,10,0
2017-01-01,10000.0,15.99,C,C5,RENT,35000.0,Source Verified,major_purchase,GA,23.63,0.0,1.0,7.0,9.0,4120.0,56.4,Fully Paid,0,24,60,3,0
